index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1039.0,2022572732,20,727325,Absent,26.0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,23.0,9,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,91.0,0.94375,6.0,RS,1288,0,23.0,32.0,21,0.07894736842105263,43,0.22874493927125508,0.53125,26.0,0.9625,0.2558139534883721,0.07581395348837211,RS,ALL,ALL
1040.0,2022572732,21,727325,Absent,10.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,32,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,123.0,1.0,9.0,ALL,1289,0,32.0,32.0,64,0.328125,64,0.0424107142857143,0.5,23.0,0.94375,0.07894736842105263,0.22874493927125508,RS,ALL,RS
1041.0,2022572732,22,727325,Absent,64.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,123.0,0.8,0.0,ALL,1291,0,0.0,18.0,64,1.0,64,0.0,0.5,32.0,1.0,0.328125,0.0424107142857143,ALL,RS,RS
1042.0,2022572732,23,727325,Absent,30.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,18.0,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,141.0,1.0,32.0,RS,1292,0,18.0,18.0,33,0.515625,48,0.14827806122448978,0.4375,0.0,0.8,1.0,0.0,ALL,RS,IN
1043.0,2022572732,24,727325,Absent,32.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,160.0,0.91875,14.0,RS,1294,0,19.0,21.0,28,0.22,42,0.15777777777777777,0.453125,18.0,1.0,0.515625,0.14827806122448978,RS,IN,RS
1044.0,2022572732,25,727325,Absent,36.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,21.0,11,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,181.0,0.93125,13.0,IN,1295,0,21.0,22.0,36,0.28,49,0.03609756097560979,0.59375,19.0,0.91875,0.22,0.15777777777777777,RS,RS,RS
1045.0,2022572732,26,727325,Absent,30.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,22.0,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,203.0,0.9375,11.0,RS,1296,0,22.0,23.0,25,0.2708333333333333,32,0.06495098039215685,0.34375,21.0,0.93125,0.28,0.03609756097560979,IN,RS,RS
1047.0,2022572732,27,727325,Absent,28.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,23.0,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,242.0,1.0,5.0,RS,1297,0,23.0,23.0,32,0.2391304347826087,47,0.031139835487661582,0.5,22.0,0.9375,0.2708333333333333,0.06495098039215685,RS,RS,RS
1048.0,2022572732,29,727325,Absent,29.0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,17.0,15,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,266.0,0.90625,18.0,RS,1300,0,17.0,24.0,24,0.3023255813953488,40,0.023761375126390316,0.390625,23.0,1.0,0.2391304347826087,0.031139835487661582,RS,RS,NOTHING
1049.0,2022572732,30,727325,Absent,32.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,24.0,8,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,290.0,0.95,15.0,RS,1301,0,24.0,32.0,23,0.20512820512820512,41,0.06153846153846154,0.515625,17.0,0.90625,0.3023255813953488,0.023761375126390316,RS,NOTHING,NOTHING
1050.0,2022572732,31,727325,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,322.0,1.0,8.0,NOTHING,1302,0,32.0,32.0,0,0.0,29,0.27906976744186046,0.453125,24.0,0.95,0.20512820512820512,0.06153846153846154,RS,NOTHING,RS
1051.0,2022572732,32,727325,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,354.0,1.0,0.0,NOTHING,1303,0,32.0,-16.0,0,1.0,27,0.5641025641025641,0.421875,32.0,1.0,0.0,0.27906976744186046,NOTHING,RS,UP
1053.0,2022572732,33,727325,Absent,0.0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,-16.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,354.0,1.0,0.0,RS,1304,0,-16.0,-16.0,32,0.0,51,0.45454545454545453,0.515625,-16.0,1.0,1.0,0.5641025641025641,NOTHING,UP,RS
1054.0,2022572732,35,727325,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,338.0,0.9,0.0,UP,1307,0,16.0,12.0,32,0.4222222222222222,48,0.04222222222222222,0.5,-16.0,1.0,0.0,0.45454545454545453,RS,RS,RS
1055.0,2022572732,36,727325,Absent,22.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,12.0,20,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,350.0,0.875,16.0,RS,1308,0,12.0,22.0,20,0.20930232558139536,64,0.2906976744186046,0.6875,16.0,0.9,0.4222222222222222,0.04222222222222222,UP,RS,RS
1056.0,2022572732,37,727325,Absent,28.0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,22.0,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,372.0,1.0,20.0,RS,1309,0,22.0,22.0,37,0.16326530612244897,51,0.35235969387755106,0.5,12.0,0.875,0.20930232558139536,0.2906976744186046,RS,RS,RS
1057.0,2022572732,38,727325,Absent,37.0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,18.0,14,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,390.0,0.9125,10.0,RS,1311,0,18.0,27.0,29,0.29411764705882354,47,0.032412965186074394,0.515625,22.0,1.0,0.16326530612244897,0.35235969387755106,RS,RS,IN
1059.0,2022572732,39,727325,Absent,20.0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,27.0,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,432.0,1.0,8.0,RS,1312,0,27.0,27.0,31,0.22448979591836735,50,0.1216640502354788,0.484375,18.0,0.9125,0.29411764705882354,0.032412965186074394,RS,IN,RIGHT
1060.0,2022572732,41,727325,Absent,36.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,23.0,9,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,467.0,0.94375,8.0,IN,1315,0,23.0,21.0,36,0.28846153846153844,50,0.09790209790209792,0.640625,27.0,1.0,0.22448979591836735,0.1216640502354788,RS,RIGHT,RS
1061.0,2022572732,42,727325,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,488.0,0.93125,9.0,RIGHT,1316,0,21.0,22.0,32,0.36,41,0.22842105263157894,0.46875,23.0,0.94375,0.28846153846153844,0.09790209790209792,IN,RS,DOWN
1062.0,2022572732,43,727325,Absent,29.0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,22.0,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,510.0,0.9375,11.0,RS,1317,0,22.0,16.0,21,0.2619047619047619,35,0.07271557271557272,0.390625,21.0,0.93125,0.36,0.22842105263157894,RIGHT,DOWN,DOWN
1063.0,2022572732,44,727325,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,526.0,0.9,10.0,DOWN,1318,0,16.0,17.0,32,0.2619047619047619,48,0.04451345755693584,0.5,22.0,0.9375,0.2619047619047619,0.07271557271557272,RS,DOWN,UP
1064.0,2022572732,45,727325,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,543.0,0.90625,16.0,DOWN,1319,0,17.0,18.0,32,1.0,39,0.6153846153846154,0.375,16.0,0.9,0.2619047619047619,0.04451345755693584,DOWN,UP,RS
1065.0,2022572732,46,727325,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,561.0,0.9125,15.0,UP,1320,0,18.0,15.0,32,0.0,46,0.28205128205128205,0.5,17.0,0.90625,1.0,0.6153846153846154,DOWN,RS,RS
1066.0,2022572732,47,727325,Absent,38.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,15.0,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,576.0,0.89375,14.0,RS,1321,0,15.0,23.0,26,0.3181818181818182,41,0.013833992094861636,0.375,18.0,0.9125,0.0,0.28205128205128205,UP,RS,RS
1067.0,2022572732,48,727325,Absent,30.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,23.0,9,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,599.0,0.94375,17.0,RS,1322,0,23.0,16.0,26,0.3,38,0.025000000000000022,0.453125,15.0,0.89375,0.3181818181818182,0.013833992094861636,RS,RS,RS
1068.0,2022572732,49,727325,Absent,41.0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,16.0,16,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,615.0,0.9,9.0,RS,1323,0,16.0,-79.0,28,0.2558139534883721,42,0.04152823920265783,0.40625,23.0,0.94375,0.3,0.025000000000000022,RS,RS,RS
1069.0,2022572732,50,727325,Absent,43.0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,-79.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,536.0,1.0,16.0,RS,1324,0,-79.0,-79.0,38,0.43478260869565216,55,0.10825199645075423,0.578125,16.0,0.9,0.2558139534883721,0.04152823920265783,RS,RS,RS
1070.0,2022572732,51,727325,Absent,30.0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,553.0,0.90625,15.0,RS,1326,0,17.0,15.0,27,0.27450980392156865,40,0.014509803921568643,0.390625,-79.0,1.0,0.43478260869565216,0.10825199645075423,RS,RS,RS
1071.0,2022572732,52,727325,Absent,40.0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,15.0,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,568.0,0.89375,15.0,RS,1327,0,15.0,-80.0,30,0.32558139534883723,45,0.02123356926188069,0.4375,17.0,0.90625,0.27450980392156865,0.014509803921568643,RS,RS,UP
1072.0,2022572732,53,727325,Absent,32.0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,-80.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,488.0,1.0,17.0,RS,1328,0,-80.0,-80.0,30,0.30434782608695654,47,0.004347826086956552,0.484375,15.0,0.89375,0.32558139534883723,0.02123356926188069,RS,UP,DOWN
1073.0,2022572732,54,727325,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,506.0,0.9125,16.0,UP,1330,0,18.0,32.0,32,0.2916666666666667,46,0.0062056737588652156,0.5,-80.0,1.0,0.30434782608695654,0.004347826086956552,RS,DOWN,DOWN
1074.0,2022572732,55,727325,Absent,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,14,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,538.0,1.0,14.0,DOWN,1331,0,32.0,32.0,32,0.0,48,0.4146341463414634,0.53125,18.0,0.9125,0.2916666666666667,0.0062056737588652156,UP,DOWN,RS
1075.0,2022572732,56,727325,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,556.0,0.9125,0.0,DOWN,1333,0,18.0,25.0,32,1.0,48,0.0,0.53125,32.0,1.0,0.0,0.4146341463414634,DOWN,RS,RS
1076.0,2022572732,57,727325,Absent,31.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,25.0,7,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,581.0,0.95625,14.0,RS,1334,0,25.0,27.0,22,0.3170731707317073,43,0.09756097560975607,0.5625,18.0,0.9125,1.0,0.0,DOWN,RS,RIGHT
1077.0,2022572732,58,727325,Absent,11.0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,27.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,608.0,1.0,7.0,RS,1335,0,27.0,27.0,31,0.17777777777777778,49,0.04671201814058956,0.546875,25.0,0.95625,0.3170731707317073,0.09756097560975607,RS,RIGHT,RS
1078.0,2022572732,59,727325,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,629.0,0.93125,5.0,RIGHT,1337,0,21.0,32.0,32,0.3695652173913043,42,0.19178743961352654,0.484375,27.0,1.0,0.17777777777777778,0.04671201814058956,RS,RS,
1079.0,2022572732,60,727325,Absent,4.0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,32.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,661.0,1.0,11.0,RS,1338,0,32.0,32.0,35,0.3958333333333333,53,0.1632751937984496,0.609375,21.0,0.93125,0.3695652173913043,0.19178743961352654,RIGHT,,
1080.0,2132747646,1,213278,Absent,39.0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,18.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,18.0,0.9125,,RS,1340,0,18.0,32.0,35,,48,,0.53125,,,,,,NOTHING,NOTHING
1081.0,2132747646,2,213278,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,50.0,1.0,14.0,NOTHING,1341,0,32.0,32.0,0,0.0,64,0.421875,1.0,18.0,0.9125,,,RS,NOTHING,NOTHING
1082.0,2132747646,3,213278,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,82.0,1.0,0.0,NOTHING,1342,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,0.0,0.421875,NOTHING,NOTHING,NOTHING
1083.0,2132747646,4,213278,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,114.0,1.0,0.0,NOTHING,1343,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
1084.0,2132747646,5,213278,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,146.0,1.0,0.0,NOTHING,1344,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
1085.0,2132747646,6,213278,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,178.0,1.0,0.0,NOTHING,1345,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
1086.0,2132747646,7,213278,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,210.0,1.0,0.0,NOTHING,1347,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
1087.0,2132747646,8,213278,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,242.0,1.0,0.0,NOTHING,1348,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
1088.0,2132747646,9,213278,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,274.0,1.0,0.0,NOTHING,1350,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
1089.0,2132747646,10,213278,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,306.0,1.0,0.0,NOTHING,1351,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
1090.0,2132747646,11,213278,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,338.0,1.0,0.0,NOTHING,1353,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
