index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Category,lagScore,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo
2358,37973826,19,382620,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,DOWN,32.0,95,0.9,32,1.0,48.0,0.6666666666666667,0.5,1.0,1.0,0.0,0.0,UP
2359,37973826,20,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,Unicorn_Absent,-1,-1.0,4,UP,16.0,112,0.90625,32,0.0,44.0,0.2826086956521739,0.453125,0.9,1.0,0.6666666666666667,16.0,RS
2360,37973826,21,382620,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,RS,17.0,144,1.0,6,0.08571428571428572,14.0,0.04331797235023041,0.21875,0.90625,0.0,0.2826086956521739,15.0,RS
2361,37973826,22,382620,Absent,63,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,32,21,Unicorn_Absent,-1,-1.0,9,RS,32.0,176,1.0,39,0.125,53.0,0.06944444444444445,0.5,1.0,0.08571428571428572,0.04331797235023041,0.0,IN
2364,37973826,25,382620,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,IN,32.0,190,0.8875,36,0.3888888888888889,50.0,0.04888888888888887,0.5,1.0,0.125,0.06944444444444445,21.0,RS
2365,37973826,26,382620,Absent,18,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,17,Unicorn_Absent,-1,-1.0,9,RS,14.0,205,0.89375,17,0.2926829268292683,64.0,0.20731707317073172,0.734375,0.8875,0.3888888888888889,0.04888888888888887,18.0,UP
2366,37973826,27,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,UP,15.0,221,0.9,32,0.2564102564102564,48.0,0.2435897435897436,0.5,0.89375,0.2926829268292683,0.20731707317073172,17.0,RS
2367,37973826,28,382620,Absent,56,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,32,23,Unicorn_Absent,-1,-1.0,9,RS,16.0,253,1.0,37,0.4375,49.0,0.07015306122448978,0.40625,0.9,0.2564102564102564,0.2435897435897436,16.0,UP
2370,37973826,31,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,285,1.0,32,0.4375,64.0,0.14903846153846156,1.0,1.0,0.4375,0.07015306122448978,23.0,UP
2371,37973826,32,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,317,1.0,32,1.0,64.0,0.0,1.0,1.0,0.4375,0.14903846153846156,0.0,UP
2372,37973826,33,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,349,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
2373,37973826,34,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,381,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
2375,37973826,36,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,413,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
2378,37973826,39,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,445,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
2379,37973826,40,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,477,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
2380,37973826,41,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,509,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
2383,37973826,44,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,541,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
2387,37973826,48,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,573,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
2390,37973826,51,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,605,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
2392,37973826,53,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,637,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
2393,37973826,54,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,669,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
2396,37973826,57,382620,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,701,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,
2464,39494748,5,394958,Absent,47,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,0,RS,32.0,48,0.9,35,0.027777777777777776,51.0,0.9722222222222222,0.546875,,,,,RS
2465,39494748,6,394958,Absent,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,RS,16.0,80,1.0,1,0.02857142857142857,1.0,0.02857142857142857,0.015625,0.9,0.027777777777777776,0.9722222222222222,16.0,RS
2466,39494748,7,394958,Absent,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,RS,32.0,112,1.0,3,0.0,3.0,1.0,0.046875,1.0,0.02857142857142857,0.02857142857142857,0.0,RS
2469,39494748,10,394958,Absent,54,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,0,RS,32.0,144,1.0,35,0.02702702702702703,35.0,0.972972972972973,0.546875,1.0,0.0,1.0,0.0,RS
2470,39494748,11,394958,Absent,59,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,32,0,Unicorn_Absent,-1,-1.0,0,RS,32.0,176,1.0,42,0.42592592592592593,42.0,0.5740740740740741,0.65625,1.0,0.02702702702702703,0.972972972972973,0.0,RS
2471,39494748,12,394958,Absent,55,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,31,0,Unicorn_Absent,-1,-1.0,0,RS,32.0,207,0.99375,36,0.4716981132075472,36.0,0.5283018867924528,0.5625,1.0,0.42592592592592593,0.5740740740740741,0.0,RS
2474,39494748,15,394958,Absent,30,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-64,10,Unicorn_Absent,-1,-1.0,0,RS,31.0,143,0.4,24,0.30434782608695654,45.0,0.30434782608695654,0.546875,0.99375,0.4716981132075472,0.5283018867924528,0.0,NOTHING
2476,39494748,17,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,Unicorn_Absent,-1,-1.0,2,NOTHING,-64.0,155,0.875,0,0.0,32.0,0.3125,0.5,0.4,0.30434782608695654,0.30434782608695654,10.0,RIGHT
2479,39494748,20,394958,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,16,Unicorn_Absent,-1,-1.0,6,RIGHT,12.0,187,1.0,32,0.0,48.0,0.3333333333333333,0.5,0.875,0.0,0.3125,0.0,RIGHT
2481,39494748,22,394958,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,RIGHT,32.0,219,1.0,32,1.0,32.0,1.0,0.5,1.0,0.0,0.3333333333333333,16.0,RIGHT
2483,39494748,24,394958,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,RIGHT,32.0,251,1.0,32,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,RIGHT
2485,39494748,26,394958,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,RIGHT,32.0,283,1.0,32,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.0,RIGHT
2486,39494748,27,394958,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,23,0,Unicorn_Absent,-1,-1.0,6,RIGHT,32.0,306,0.94375,32,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.0,ALL
2490,39494748,31,394958,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8,40,Unicorn_Absent,-1,-1.0,1,ALL,23.0,298,0.75,64,0.5,64.0,0.5,0.375,0.94375,1.0,0.0,0.0,NOTHING
2491,39494748,32,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,-8.0,330,1.0,0,0.0,28.0,0.36,0.4375,0.75,0.5,0.5,40.0,NOTHING
2492,39494748,33,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,362,1.0,0,1.0,28.0,0.0,0.4375,1.0,0.0,0.36,0.0,NOTHING
2493,39494748,34,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,394,1.0,0,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,NOTHING
2494,39494748,35,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,426,1.0,0,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,NOTHING
2496,39494748,37,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,458,1.0,0,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,NOTHING
2497,39494748,38,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,490,1.0,0,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,NOTHING
2498,39494748,39,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,522,1.0,0,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,NOTHING
2499,39494748,40,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,458,0.4,0,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,OUT
2501,39494748,42,394958,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,31,14,Unicorn_Absent,-1,-1.0,8,OUT,-64.0,489,0.99375,28,0.0,46.0,0.30434782608695654,0.5,0.4,1.0,0.0,0.0,RIGHT
2503,39494748,44,394958,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,6,RIGHT,31.0,503,0.8875,32,0.30434782608695654,47.0,0.022182786157941392,0.453125,0.99375,0.0,0.30434782608695654,14.0,ALL
2504,39494748,45,394958,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,20,Unicorn_Absent,-1,-1.0,1,ALL,14.0,515,0.875,64,0.5,64.0,0.2954545454545454,0.6875,0.8875,0.30434782608695654,0.022182786157941392,18.0,RS
2505,39494748,46,394958,Absent,41,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,26,17,Unicorn_Absent,-1,-1.0,0,RS,12.0,541,0.9625,33,0.515625,52.0,0.34895833333333337,0.546875,0.875,0.5,0.2954545454545454,20.0,UP
2509,39494748,50,394958,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,4,UP,26.0,477,0.4,32,0.32653061224489793,32.0,0.32653061224489793,0.5,0.9625,0.515625,0.34895833333333337,17.0,NOTHING
2511,39494748,52,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,-64.0,509,1.0,0,0.0,64.0,0.0,1.0,0.4,0.32653061224489793,0.32653061224489793,0.0,NOTHING
2513,39494748,54,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,541,1.0,0,1.0,64.0,0.0,1.0,1.0,0.0,0.0,0.0,NOTHING
2514,39494748,55,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,573,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
2518,39494748,59,394958,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,605,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,
3122,57514047,3,404775,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,64,1.0,32,1.0,32.0,0.0,0.5,,,,,UP
3123,57514047,4,404775,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,96,1.0,32,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.0,UP
3130,57514047,11,404775,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,128,1.0,32,1.0,64.0,1.0,1.0,1.0,1.0,0.0,0.0,UP
3132,57514047,13,404775,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,160,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,UP
3133,57514047,14,404775,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,192,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
3135,57514047,16,404775,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,224,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
