Dyad,Player,Round,Category,RegionGo,Score,FRASim
8554593743,855450,27,RIGHT,RIGHT,32,1.0
8554593743,855450,28,RIGHT,RIGHT,32,1.0
8554593743,855450,29,RIGHT,RIGHT,32,1.0
8554593743,855450,31,RIGHT,RIGHT,32,1.0
8554593743,855450,34,RIGHT,RIGHT,32,1.0
8554593743,855450,35,RIGHT,RIGHT,32,1.0
8554593743,855450,36,RIGHT,RIGHT,32,1.0
8554593743,855450,37,RIGHT,RIGHT,32,1.0
8554593743,855450,40,RIGHT,RIGHT,32,1.0
8554593743,855450,43,RIGHT,RIGHT,32,1.0
8554593743,855450,44,RIGHT,RIGHT,32,1.0
8554593743,855450,45,RIGHT,RIGHT,32,1.0
8554593743,855450,47,RIGHT,RIGHT,32,1.0
8554593743,855450,48,RIGHT,RIGHT,32,1.0
8554593743,855450,49,RIGHT,RIGHT,32,1.0
8554593743,855450,51,RIGHT,RIGHT,32,1.0
8554593743,855450,52,RIGHT,RIGHT,32,1.0
8554593743,855450,53,RIGHT,RIGHT,32,1.0
8554593743,855450,54,RIGHT,RIGHT,32,1.0
8554593743,855450,56,RIGHT,RIGHT,32,1.0
8554593743,855450,57,RIGHT,RIGHT,32,1.0
8554593743,855450,58,RIGHT,RIGHT,32,1.0
8554593743,855450,59,RIGHT,,32,
9168381358,813586,3,RS,RS,13,0.5211
9168381358,813586,5,RS,RS,14,0.5541
9168381358,813586,6,RS,IN,15,0.6033
9168381358,813586,8,IN,IN,15,0.5551
9168381358,813586,11,IN,IN,32,0.36
9168381358,813586,14,IN,IN,32,0.36
9168381358,813586,16,IN,IN,32,0.36
9168381358,813586,18,IN,IN,32,0.36
9168381358,813586,22,IN,IN,32,0.36
9168381358,813586,23,IN,IN,32,0.36
9168381358,813586,25,IN,IN,32,0.36
9168381358,813586,26,IN,IN,32,0.36
9168381358,813586,27,IN,IN,32,0.36
9168381358,813586,30,IN,IN,32,0.36
9168381358,813586,31,IN,IN,32,0.36
9168381358,813586,32,IN,IN,32,0.36
9168381358,813586,34,IN,IN,32,0.36
9168381358,813586,35,IN,IN,32,0.36
9168381358,813586,39,IN,IN,32,0.36
9168381358,813586,41,IN,IN,32,0.36
9168381358,813586,42,IN,IN,32,0.36
9168381358,813586,43,IN,IN,32,0.36
9168381358,813586,45,IN,IN,32,0.36
9168381358,813586,49,IN,IN,32,0.36
9168381358,813586,50,IN,IN,32,0.36
9168381358,813586,56,IN,IN,32,0.36
9168381358,813586,57,IN,IN,32,0.36
9168381358,813586,58,IN,,32,
9168381358,916831,3,RS,RS,13,0.5376
9168381358,916831,5,RS,RS,14,0.5628
9168381358,916831,6,RS,RS,15,0.5164
9168381358,916831,8,RS,OUT,15,0.5729
9168381358,916831,11,OUT,OUT,32,0.3043
9168381358,916831,14,OUT,OUT,32,0.3043
9168381358,916831,16,OUT,OUT,32,0.3043
9168381358,916831,18,OUT,OUT,32,0.3043
9168381358,916831,22,OUT,OUT,32,0.3043
9168381358,916831,23,OUT,OUT,32,0.3043
9168381358,916831,25,OUT,OUT,32,0.3043
9168381358,916831,26,OUT,OUT,32,0.3043
9168381358,916831,27,OUT,OUT,32,0.3043
9168381358,916831,30,OUT,OUT,32,0.3043
9168381358,916831,31,OUT,OUT,32,0.3043
9168381358,916831,32,OUT,OUT,32,0.3043
9168381358,916831,34,OUT,OUT,32,0.3043
9168381358,916831,35,OUT,OUT,32,0.3043
9168381358,916831,39,OUT,OUT,32,0.3043
9168381358,916831,41,OUT,OUT,32,0.3043
9168381358,916831,42,OUT,OUT,32,0.3043
9168381358,916831,43,OUT,OUT,32,0.3043
9168381358,916831,45,OUT,OUT,32,0.3043
9168381358,916831,49,OUT,OUT,32,0.3043
9168381358,916831,50,OUT,OUT,32,0.3043
9168381358,916831,56,OUT,OUT,32,0.3043
9168381358,916831,57,OUT,OUT,32,0.3043
9168381358,916831,58,OUT,,32,
9303231747,317475,1,RS,IN,11,0.5756
9303231747,317475,4,IN,IN,32,0.36
9303231747,317475,5,IN,IN,32,0.36
9303231747,317475,7,IN,IN,32,0.36
9303231747,317475,9,IN,IN,32,0.36
9303231747,317475,11,IN,IN,32,0.36
9303231747,317475,20,IN,IN,32,0.36
9303231747,317475,21,IN,IN,32,0.36
9303231747,317475,22,IN,IN,32,0.36
9303231747,317475,26,IN,IN,32,0.36
9303231747,317475,27,IN,IN,32,0.36
9303231747,317475,32,IN,IN,32,0.36
9303231747,317475,34,IN,IN,32,0.36
9303231747,317475,36,IN,IN,32,0.36
9303231747,317475,37,IN,IN,32,0.36
9303231747,317475,39,IN,IN,32,0.36
9303231747,317475,41,IN,IN,32,0.36
9303231747,317475,42,IN,IN,32,0.36
9303231747,317475,43,IN,IN,32,0.36
9303231747,317475,44,IN,IN,32,0.36
9303231747,317475,45,IN,IN,32,0.36
9303231747,317475,47,IN,IN,32,0.36
9303231747,317475,48,IN,IN,32,0.36
9303231747,317475,51,IN,IN,32,0.36
9303231747,317475,52,IN,IN,32,0.36
9303231747,317475,55,IN,IN,32,0.36
9303231747,317475,60,IN,,32,
9303231747,930320,1,RS,OUT,11,0.6219
9303231747,930320,4,OUT,OUT,32,0.3043
9303231747,930320,5,OUT,OUT,32,0.3043
9303231747,930320,7,OUT,OUT,32,0.3043
9303231747,930320,9,OUT,OUT,32,0.3043
9303231747,930320,11,OUT,OUT,32,0.3043
9303231747,930320,20,OUT,OUT,32,0.3043
9303231747,930320,21,OUT,OUT,32,0.3043
9303231747,930320,22,OUT,OUT,32,0.3043
9303231747,930320,26,OUT,OUT,32,0.3043
9303231747,930320,27,OUT,OUT,32,0.3043
9303231747,930320,32,OUT,OUT,32,0.3043
9303231747,930320,34,OUT,OUT,32,0.3043
9303231747,930320,36,OUT,OUT,32,0.3043
9303231747,930320,37,OUT,OUT,32,0.3043
9303231747,930320,39,OUT,OUT,32,0.3043
9303231747,930320,41,OUT,OUT,32,0.3043
9303231747,930320,42,OUT,OUT,32,0.3043
9303231747,930320,43,OUT,OUT,32,0.3043
9303231747,930320,44,OUT,OUT,32,0.3043
9303231747,930320,45,OUT,OUT,32,0.3043
9303231747,930320,47,OUT,OUT,32,0.3043
9303231747,930320,48,OUT,OUT,32,0.3043
9303231747,930320,51,OUT,OUT,32,0.3043
9303231747,930320,52,OUT,OUT,32,0.3043
9303231747,930320,55,OUT,OUT,32,0.3043
9303231747,930320,60,OUT,,32,
9350562174,621740,1,RS,RS,17,0.6463
9350562174,621740,2,RS,IN,14,0.5042
9350562174,621740,3,IN,IN,13,0.6039
9350562174,621740,5,IN,IN,32,0.36
9350562174,621740,7,IN,IN,32,0.36
9350562174,621740,10,IN,IN,32,0.36
9350562174,621740,15,IN,IN,32,0.36
9350562174,621740,16,IN,IN,32,0.36
9350562174,621740,17,IN,IN,32,0.36
9350562174,621740,18,IN,IN,32,0.36
9350562174,621740,24,IN,IN,32,0.36
9350562174,621740,26,IN,IN,32,0.36
9350562174,621740,27,IN,IN,32,0.36
9350562174,621740,28,IN,IN,32,0.36
9350562174,621740,29,IN,IN,32,0.36
9350562174,621740,32,IN,IN,32,0.36
9350562174,621740,33,IN,IN,32,0.36
9350562174,621740,35,IN,IN,32,0.36
9350562174,621740,36,IN,IN,32,0.36
9350562174,621740,37,IN,IN,32,0.36
9350562174,621740,45,IN,IN,32,0.36
9350562174,621740,46,IN,IN,32,0.36
9350562174,621740,49,IN,IN,32,0.36
9350562174,621740,53,IN,IN,32,0.36
9350562174,621740,54,IN,IN,32,0.36
9350562174,621740,56,IN,IN,32,0.36
9350562174,621740,57,IN,IN,32,0.36
9350562174,621740,58,IN,,32,
9350562174,935053,1,RS,RS,17,0.3755
9350562174,935053,2,RS,RS,14,0.6035
9350562174,935053,3,RS,OUT,13,0.5296
9350562174,935053,5,OUT,OUT,32,0.3043
9350562174,935053,7,OUT,OUT,32,0.3043
9350562174,935053,10,OUT,OUT,32,0.3043
9350562174,935053,15,OUT,OUT,32,0.3043
9350562174,935053,16,OUT,OUT,32,0.3043
9350562174,935053,17,OUT,OUT,32,0.3043
9350562174,935053,18,OUT,OUT,32,0.3043
9350562174,935053,24,OUT,OUT,32,0.3043
9350562174,935053,26,OUT,OUT,32,0.3043
9350562174,935053,27,OUT,OUT,32,0.3043
9350562174,935053,28,OUT,OUT,32,0.3043
9350562174,935053,29,OUT,OUT,32,0.3043
9350562174,935053,32,OUT,OUT,32,0.3043
9350562174,935053,33,OUT,OUT,32,0.3043
9350562174,935053,35,OUT,OUT,32,0.3043
9350562174,935053,36,OUT,OUT,32,0.3043
9350562174,935053,37,OUT,OUT,32,0.3043
9350562174,935053,45,OUT,OUT,32,0.3043
9350562174,935053,46,OUT,OUT,32,0.3043
9350562174,935053,49,OUT,OUT,32,0.3043
9350562174,935053,53,OUT,OUT,32,0.3043
9350562174,935053,54,OUT,OUT,32,0.3043
9350562174,935053,56,OUT,OUT,32,0.3043
9350562174,935053,57,OUT,OUT,32,0.3043
9350562174,935053,58,OUT,,32,
9429395839,94293,2,RS,RS,15,0.5743
9429395839,94293,4,RS,RS,15,0.585
9429395839,94293,10,RS,RS,19,0.4985
9429395839,94293,11,RS,RS,16,0.5708
9429395839,94293,12,RS,RS,12,0.5708
9429395839,94293,14,RS,UP,14,0.5324
9429395839,94293,16,UP,UP,32,0.3333
9429395839,94293,21,UP,UP,32,0.3333
9429395839,94293,22,UP,UP,32,0.3333
9429395839,94293,24,UP,UP,32,0.3333
9429395839,94293,25,UP,UP,32,0.3333
9429395839,94293,27,UP,UP,32,0.3333
9429395839,94293,32,UP,UP,32,0.3333
9429395839,94293,34,UP,UP,32,0.3333
9429395839,94293,35,UP,UP,32,0.3333
9429395839,94293,37,UP,UP,32,0.3333
9429395839,94293,38,UP,UP,32,0.3333
9429395839,94293,39,UP,UP,32,0.3333
9429395839,94293,40,UP,UP,32,0.3333
9429395839,94293,43,UP,UP,32,0.3333
9429395839,94293,44,UP,UP,32,0.3333
9429395839,94293,45,UP,UP,32,0.3333
9429395839,94293,48,UP,UP,32,0.3333
9429395839,94293,50,UP,UP,32,0.3333
9429395839,94293,51,UP,UP,32,0.3333
9429395839,94293,52,UP,UP,32,0.3333
9429395839,94293,54,UP,UP,32,0.3333
9429395839,94293,57,UP,UP,32,0.3333
9429395839,94293,59,UP,,32,
9429395839,958397,2,RS,RS,15,0.4795
9429395839,958397,4,RS,RS,15,0.545
9429395839,958397,10,RS,RS,19,0.5994
9429395839,958397,11,RS,RS,16,0.5076
9429395839,958397,12,RS,DOWN,12,0.6091
9429395839,958397,14,DOWN,DOWN,14,0.4961
9429395839,958397,16,DOWN,DOWN,32,0.3333
9429395839,958397,21,DOWN,DOWN,32,0.3333
9429395839,958397,22,DOWN,DOWN,32,0.3333
9429395839,958397,24,DOWN,DOWN,32,0.3333
9429395839,958397,25,DOWN,DOWN,32,0.3333
9429395839,958397,27,DOWN,DOWN,32,0.3333
9429395839,958397,32,DOWN,DOWN,32,0.3333
9429395839,958397,34,DOWN,DOWN,32,0.3333
9429395839,958397,35,DOWN,DOWN,32,0.3333
9429395839,958397,37,DOWN,DOWN,32,0.3333
9429395839,958397,38,DOWN,DOWN,32,0.3333
9429395839,958397,39,DOWN,DOWN,32,0.3333
9429395839,958397,40,DOWN,DOWN,32,0.3333
9429395839,958397,43,DOWN,DOWN,32,0.3333
9429395839,958397,44,DOWN,DOWN,32,0.3333
9429395839,958397,45,DOWN,DOWN,32,0.3333
9429395839,958397,48,DOWN,DOWN,32,0.3333
9429395839,958397,50,DOWN,DOWN,32,0.3333
9429395839,958397,51,DOWN,DOWN,32,0.3333
9429395839,958397,52,DOWN,DOWN,32,0.3333
9429395839,958397,54,DOWN,DOWN,32,0.3333
9429395839,958397,57,DOWN,DOWN,32,0.3333
9429395839,958397,59,DOWN,,32,
9676443319,433191,1,RS,RS,15,0.5792
9676443319,433191,2,RS,RS,15,0.5604
9676443319,433191,3,RS,RS,17,0.5368
9676443319,433191,10,RS,RS,18,0.4774
9676443319,433191,15,RS,RS,12,0.5229
9676443319,433191,19,RS,RS,17,0.5389
9676443319,433191,20,RS,RS,12,0.5493
9676443319,433191,21,RS,RS,15,0.5493
9676443319,433191,22,RS,RS,19,0.487
9676443319,433191,29,RS,RS,17,0.6321
9676443319,433191,32,RS,RS,18,0.4543
9676443319,433191,33,RS,RS,15,0.6118
9676443319,433191,34,RS,RIGHT,16,0.5776
9676443319,433191,37,RIGHT,RIGHT,14,1.0
9676443319,433191,39,RIGHT,RIGHT,32,1.0
9676443319,433191,41,RIGHT,RIGHT,32,1.0
9676443319,433191,43,RIGHT,RIGHT,32,1.0
9676443319,433191,44,RIGHT,RIGHT,32,1.0
9676443319,433191,45,RIGHT,RIGHT,32,1.0
9676443319,433191,50,RIGHT,RIGHT,32,1.0
9676443319,433191,51,RIGHT,RIGHT,32,1.0
9676443319,433191,55,RIGHT,RIGHT,32,1.0
9676443319,433191,56,RIGHT,RIGHT,32,1.0
9676443319,433191,57,RIGHT,RIGHT,32,1.0
9676443319,433191,59,RIGHT,,32,
9676443319,967646,1,RS,RS,15,0.545
9676443319,967646,2,RS,RS,15,0.5179
9676443319,967646,3,RS,RS,17,0.5168
9676443319,967646,10,RS,RS,18,0.617
9676443319,967646,15,RS,RS,12,0.6
9676443319,967646,19,RS,RS,17,0.6313
9676443319,967646,20,RS,RS,12,0.6136
9676443319,967646,21,RS,RS,15,0.5647
9676443319,967646,22,RS,RS,19,0.5704
9676443319,967646,29,RS,RS,17,0.5171
9676443319,967646,32,RS,RS,18,0.5378
9676443319,967646,33,RS,RS,15,0.4951
9676443319,967646,34,RS,IN,16,0.5651
9676443319,967646,37,IN,LEFT,14,0.36
9676443319,967646,39,LEFT,LEFT,32,0.0
9676443319,967646,41,LEFT,LEFT,32,0.0
9676443319,967646,43,LEFT,LEFT,32,0.0
9676443319,967646,44,LEFT,LEFT,32,0.0
9676443319,967646,45,LEFT,LEFT,32,0.0
9676443319,967646,50,LEFT,LEFT,32,0.0
9676443319,967646,51,LEFT,LEFT,32,0.0
9676443319,967646,55,LEFT,LEFT,32,0.0
9676443319,967646,56,LEFT,LEFT,32,0.0
9676443319,967646,57,LEFT,LEFT,32,0.0
9676443319,967646,59,LEFT,,32,
9720797856,97207,3,RS,RS,18,0.5625
9720797856,97207,4,RS,RS,17,0.5113
9720797856,97207,11,RS,RS,12,0.589
9720797856,97207,12,RS,RS,16,0.4763
9720797856,97207,13,RS,RS,12,0.582
9720797856,97207,15,RS,RIGHT,15,0.7025
9720797856,97207,17,RIGHT,RIGHT,16,1.0
9720797856,97207,22,RIGHT,RIGHT,32,1.0
9720797856,97207,24,RIGHT,RIGHT,32,1.0
9720797856,97207,26,RIGHT,RIGHT,32,1.0
9720797856,97207,28,RIGHT,RIGHT,32,1.0
9720797856,97207,29,RIGHT,RIGHT,32,1.0
9720797856,97207,30,RIGHT,RIGHT,32,1.0
9720797856,97207,31,RIGHT,RIGHT,32,1.0
9720797856,97207,33,RIGHT,RIGHT,32,1.0
9720797856,97207,34,RIGHT,RIGHT,32,1.0
9720797856,97207,36,RIGHT,RIGHT,32,1.0
9720797856,97207,40,RIGHT,RIGHT,32,1.0
9720797856,97207,42,RIGHT,RIGHT,32,1.0
9720797856,97207,47,RIGHT,RIGHT,32,1.0
9720797856,97207,49,RIGHT,RIGHT,32,1.0
9720797856,97207,52,RIGHT,RIGHT,32,1.0
9720797856,97207,53,RIGHT,RIGHT,32,1.0
9720797856,97207,54,RIGHT,RIGHT,32,1.0
9720797856,97207,58,RIGHT,RIGHT,32,1.0
9720797856,97207,59,RIGHT,,32,
9720797856,978568,3,RS,RS,18,0.4795
9720797856,978568,4,RS,RS,17,0.5747
9720797856,978568,11,RS,RS,12,0.6513
9720797856,978568,12,RS,RS,16,0.5163
9720797856,978568,13,RS,RS,12,0.6152
9720797856,978568,15,RS,RS,15,0.5348
9720797856,978568,17,RS,LEFT,16,0.3019
9720797856,978568,22,LEFT,LEFT,32,0.0
9720797856,978568,24,LEFT,LEFT,32,0.0
9720797856,978568,26,LEFT,LEFT,32,0.0
9720797856,978568,28,LEFT,LEFT,32,0.0
9720797856,978568,29,LEFT,LEFT,32,0.0
9720797856,978568,30,LEFT,LEFT,32,0.0
9720797856,978568,31,LEFT,LEFT,32,0.0
9720797856,978568,33,LEFT,LEFT,32,0.0
9720797856,978568,34,LEFT,LEFT,32,0.0
9720797856,978568,36,LEFT,LEFT,32,0.0
9720797856,978568,40,LEFT,LEFT,32,0.0
9720797856,978568,42,LEFT,LEFT,32,0.0
9720797856,978568,47,LEFT,LEFT,32,0.0
9720797856,978568,49,LEFT,LEFT,32,0.0
9720797856,978568,52,LEFT,LEFT,32,0.0
9720797856,978568,53,LEFT,LEFT,32,0.0
9720797856,978568,54,LEFT,LEFT,32,0.0
9720797856,978568,58,LEFT,LEFT,32,0.0
9720797856,978568,59,LEFT,,32,
