index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
905,21262243,6,224305,Absent,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,905,133,0.96875,10.0,0.07142857142857142,33.0,0.23291925465838512,0.4375,0.04232921962320499,0.93125,0.28888888888888886,0.08366013071895428,11,0.01142289099346694
906,21262243,7,224305,Absent,29,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,29,3,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,906,162,0.98125,22.0,0.14285714285714285,32.0,0.09956709956709958,0.453125,0.009182867495108389,0.96875,0.07142857142857142,0.23291925465838512,5,0.04232921962320499
907,21262243,8,224305,Absent,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,6,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,907,188,0.9625,14.0,0.125,40.0,0.125,0.53125,0.023714766002371646,0.98125,0.14285714285714285,0.09956709956709958,3,0.009182867495108389
908,21262243,9,224305,Absent,36,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,18,14,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,NOTHING,908,206,0.9125,27.0,0.17142857142857143,44.0,0.040109890109890106,0.46875,0.005537830714382473,0.9625,0.125,0.125,6,0.023714766002371646
909,21262243,10,224305,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,909,238,1.0,0.0,0.0,32.0,0.26,0.5,1.0,0.9125,0.17142857142857143,0.040109890109890106,14,0.005537830714382473
910,21262243,11,224305,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,910,270,1.0,0.0,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.26,0,1.0
911,21262243,12,224305,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,LEFT,911,206,0.4,0.0,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0,1.0
913,21262243,14,224305,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,RIGHT,913,206,0.8,32.0,0.0,32.0,0.0,0.0,1.0,0.4,1.0,0.0,0,1.0
917,21262243,18,224305,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,RIGHT,ALL,917,236,0.9875,32.0,0.0,33.0,0.029411764705882353,0.484375,1.0,0.8,0.0,0.0,32,1.0
919,21262243,20,224305,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,ALL,RS,919,236,0.8,64.0,0.5,64.0,0.47058823529411764,0.5,1.0,0.9875,0.0,0.029411764705882353,2,1.0
920,21262243,21,224305,Absent,57,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,28,4,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,NOTHING,920,264,0.975,36.0,0.5625,40.0,0.4513888888888889,0.5625,0.009182867495108389,0.8,0.5,0.47058823529411764,32,1.0
921,21262243,22,224305,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,921,246,0.6875,0.0,0.0,32.0,0.1111111111111111,0.5,1.0,0.975,0.5625,0.4513888888888889,4,0.009182867495108389
924,21262243,25,224305,Absent,63,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,26,6,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,924,272,0.9625,45.0,0.0,46.0,0.11428571428571428,0.625,0.012792465124422179,0.6875,0.0,0.1111111111111111,0,1.0
925,21262243,26,224305,Absent,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,22,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,925,294,0.9375,27.0,0.2631578947368421,46.0,0.20433436532507737,0.5625,0.006737946999085467,0.9625,0.0,0.11428571428571428,6,0.012792465124422179
927,21262243,28,224305,Absent,37,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,13,19,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,ALL,927,307,0.88125,30.0,0.29545454545454547,53.0,0.12454545454545451,0.53125,0.0061027272741740034,0.9375,0.2631578947368421,0.20433436532507737,10,0.006737946999085467
930,21262243,31,224305,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,34,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,NOTHING,930,305,0.7875,64.0,0.46875,64.0,0.05125000000000002,0.46875,1.0,0.88125,0.29545454545454547,0.12454545454545451,19,0.0061027272741740034
934,21262243,35,224305,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,NOTHING,RS,RS,934,337,1.0,0.0,0.0,25.0,0.37209302325581395,0.390625,1.0,0.7875,0.46875,0.05125000000000002,34,1.0
936,21262243,37,224305,Absent,47,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,24,8,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,DOWN,936,361,0.95,36.0,0.0,39.0,0.125,0.484375,0.007454186295369829,1.0,0.0,0.37209302325581395,0,1.0
938,21262243,39,224305,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,ALL,938,375,0.8875,32.0,0.4782608695652174,50.0,0.2731326644370123,0.5,1.0,0.95,0.0,0.125,8,0.007454186295369829
940,21262243,41,224305,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,ALL,ALL,940,407,1.0,64.0,0.5,64.0,0.5,1.0,1.0,0.8875,0.4782608695652174,0.2731326644370123,18,1.0
941,21262243,42,224305,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,ALL,ALL,941,439,1.0,64.0,1.0,64.0,0.0,1.0,1.0,1.0,0.5,0.5,0,1.0
942,21262243,43,224305,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,ALL,ALL,942,471,1.0,64.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
943,21262243,44,224305,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,29,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,RS,943,474,0.81875,64.0,1.0,64.0,1.0,0.546875,1.0,1.0,1.0,0.0,0,1.0
951,21262243,52,224305,Absent,55,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,12,20,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,951,486,0.875,39.0,0.609375,51.0,0.25381944444444443,0.484375,0.006737946999085467,0.81875,1.0,1.0,29,1.0
953,21262243,54,224305,Absent,63,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,19,13,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,953,505,0.91875,43.0,0.4909090909090909,49.0,0.21590909090909088,0.5625,0.010228516799093708,0.875,0.609375,0.25381944444444443,20,0.006737946999085467
954,21262243,55,224305,Absent,28,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,954,536,0.99375,19.0,0.16981132075471697,22.0,0.12435677530017152,0.328125,0.012792465124422179,0.91875,0.4909090909090909,0.21590909090909088,13,0.010228516799093708
955,21262243,56,224305,Absent,63,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,28,4,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,955,564,0.975,37.0,0.3023255813953488,41.0,0.2114164904862579,0.578125,0.006737946999085467,0.99375,0.16981132075471697,0.12435677530017152,1,0.012792465124422179
956,21262243,57,224305,Absent,50,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,18,14,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,956,582,0.9125,34.0,0.42,43.0,0.31285714285714283,0.453125,0.009182867495108389,0.975,0.3023255813953488,0.2114164904862579,4,0.006737946999085467
957,21262243,58,224305,Absent,60,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,28,4,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,NOTHING,957,610,0.975,40.0,0.5102040816326531,42.0,0.4744897959183674,0.59375,0.007454186295369829,0.9125,0.42,0.31285714285714283,14,0.009182867495108389
958,21262243,59,224305,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,,958,642,1.0,0.0,0.0,9.0,0.0,0.140625,1.0,0.975,0.5102040816326531,0.4744897959183674,4,0.007454186295369829
961,23985283,2,239868,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,961,47,1.0,0.0,0.0,32.0,0.36363636363636365,0.5,1.0,,,,,
965,23985283,6,239868,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,965,79,1.0,0.0,1.0,32.0,0.0,0.5,1.0,1.0,0.0,0.36363636363636365,0,1.0
966,23985283,7,239868,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,NOTHING,966,111,1.0,0.0,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0,1.0
968,23985283,9,239868,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,968,47,0.4,0.0,1.0,32.0,0.0,0.5,1.0,1.0,1.0,0.0,0,1.0
970,23985283,11,239868,Absent,48,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,17,15,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RIGHT,970,64,0.90625,35.0,0.0,52.0,0.3333333333333333,0.578125,0.005537830714382473,0.4,1.0,0.0,0,1.0
971,23985283,12,239868,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,UP,971,78,0.8875,32.0,0.28846153846153844,45.0,0.11153846153846159,0.421875,1.0,0.90625,0.0,0.3333333333333333,15,0.005537830714382473
972,23985283,13,239868,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,RS,972,78,0.8,32.0,0.3333333333333333,64.0,0.15104166666666669,0.5,1.0,0.8875,0.28846153846153844,0.11153846153846159,18,1.0
973,23985283,14,239868,Absent,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,NOTHING,973,108,0.9875,7.0,0.14705882352941177,37.0,0.3529411764705882,0.546875,0.07095202666684558,0.8,0.3333333333333333,0.15104166666666669,32,1.0
981,23985283,22,239868,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,981,44,0.4,0.0,0.0,27.0,0.37209302325581395,0.421875,1.0,0.9875,0.14705882352941177,0.3529411764705882,2,0.07095202666684558
983,23985283,24,239868,Absent,63,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,11,21,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,UP,983,55,0.86875,40.0,0.0,51.0,0.22916666666666666,0.46875,0.007454186295369829,0.4,0.0,0.37209302325581395,0,1.0
986,23985283,27,239868,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,UP,986,87,1.0,32.0,0.4117647058823529,64.0,0.4117647058823529,1.0,1.0,0.86875,0.0,0.22916666666666666,21,0.007454186295369829
987,23985283,28,239868,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,UP,987,119,1.0,32.0,1.0,64.0,0.0,1.0,1.0,1.0,0.4117647058823529,0.4117647058823529,0,1.0
988,23985283,29,239868,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,UP,988,151,1.0,32.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0
