Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
91814431,18,443130,Present,22,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,Unicorn_Present,6,5.0,9,75,1.0,20.0,0.23809523809523808,20.0,0.17207792207792205,0.3125,RS,RS,0.01142289099346694,0.4,0.59375,0.17207792207792205,0,1.0
91814431,19,443130,Absent,30,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,-64,0,Unicorn_Present,1,5.0,9,11,0.4,27.0,0.7407407407407407,27.0,0.02631578947368421,0.421875,RS,RS,0.005537830714382473,1.0,0.23809523809523808,0.17207792207792205,0,0.01142289099346694
91814431,20,443130,Absent,54,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,9,27,0.9,41.0,0.3333333333333333,53.0,0.02631578947368421,0.578125,RS,RS,0.008264124158046258,0.4,0.7407407407407407,0.02631578947368421,0,0.005537830714382473
91814431,21,443130,Absent,51,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,26,6,Unicorn_Absent,-1,-1.0,9,53,0.9625,38.0,0.38596491228070173,39.0,0.013986013986013984,0.515625,RS,RS,0.0061027272741740034,0.9,0.3333333333333333,0.02631578947368421,16,0.008264124158046258
91814431,22,443130,Absent,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,-72,8,Unicorn_Present,3,1.0,9,-19,0.35,13.0,0.24390243902439024,46.0,0.013986013986013984,0.59375,RS,RS,0.02717246117223556,0.9625,0.38596491228070173,0.013986013986013984,6,0.0061027272741740034
91814431,23,443130,Present,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Present,5,1.0,4,11,0.9875,14.0,0.08,24.0,0.24166666666666664,0.34375,RS,UP,0.023714766002371646,0.35,0.24390243902439024,0.013986013986013984,8,0.02717246117223556
91814431,24,443130,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,4,37,0.9625,32.0,0.4375,42.0,0.24166666666666664,0.5625,UP,UP,1.0,0.9875,0.08,0.24166666666666664,2,0.023714766002371646
91814431,25,443130,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,17,15,Unicorn_Absent,-1,-1.0,5,54,0.90625,32.0,0.3333333333333333,49.0,0.36585365853658536,0.53125,LEFT,LEFT,1.0,0.9625,0.4375,0.24166666666666664,6,1.0
91814431,26,443130,Absent,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-64,0,Unicorn_Present,1,2.0,9,-10,0.4,13.0,0.15384615384615385,13.0,0.36585365853658536,0.203125,RS,RS,0.02717246117223556,0.90625,0.3333333333333333,0.36585365853658536,15,1.0
91814431,27,443130,Absent,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-72,8,Unicorn_Present,2,7.0,9,-82,0.35,12.0,0.19047619047619047,40.0,0.7307692307692308,0.5,RS,RS,0.03130111324493289,0.4,0.15384615384615385,0.36585365853658536,0,0.02717246117223556
91814431,28,443130,Absent,57,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,-50,1.0,35.0,0.11904761904761904,35.0,0.7307692307692308,0.546875,RS,RS,0.004584084770106734,0.35,0.19047619047619047,0.7307692307692308,8,0.03130111324493289
91814431,29,443130,Absent,57,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,-18,1.0,35.0,1.0,35.0,0.78125,0.546875,RS,RS,0.004584084770106734,1.0,0.11904761904761904,0.7307692307692308,0,0.004584084770106734
91814431,30,443130,Absent,57,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,14,1.0,35.0,1.0,35.0,0.78125,0.546875,RS,RS,0.004584084770106734,1.0,1.0,0.78125,0,0.004584084770106734
91814431,31,443130,Absent,57,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,-64,0,Unicorn_Present,4,0.0,9,-50,0.4,35.0,1.0,35.0,0.40625,0.546875,RS,RS,0.004584084770106734,1.0,1.0,0.78125,0,0.004584084770106734
91814431,32,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,-18,1.0,0.0,0.0,36.0,0.40625,0.5625,NOTHING,NOTHING,1.0,0.4,1.0,0.40625,0,0.004584084770106734
91814431,33,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,14,1.0,0.0,1.0,36.0,0.40625,0.5625,NOTHING,NOTHING,1.0,1.0,0.0,0.40625,0,1.0
91814431,34,443130,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,6,3.0,2,46,1.0,0.0,1.0,5.0,0.40625,0.078125,NOTHING,NOTHING,1.0,1.0,1.0,0.40625,0,1.0
91814431,35,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,78,1.0,0.0,1.0,36.0,0.7619047619047619,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.40625,0,1.0
91814431,36,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,5,2.0,2,14,0.4,0.0,1.0,36.0,0.7619047619047619,0.5625,NOTHING,NOTHING,1.0,1.0,1.0,0.7619047619047619,0,1.0
91814431,37,443130,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,1,4.0,2,46,1.0,0.0,1.0,2.0,0.2592592592592593,0.03125,NOTHING,NOTHING,1.0,0.4,1.0,0.7619047619047619,0,1.0
91814431,38,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,78,1.0,0.0,1.0,32.0,0.2592592592592593,0.5,NOTHING,NOTHING,1.0,1.0,1.0,0.2592592592592593,0,1.0
91814431,39,443130,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,1,5.0,2,110,1.0,0.0,1.0,10.0,0.3333333333333333,0.15625,NOTHING,NOTHING,1.0,1.0,1.0,0.2592592592592593,0,1.0
91814431,40,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,142,1.0,0.0,1.0,32.0,0.3333333333333333,0.5,NOTHING,NOTHING,1.0,1.0,1.0,0.3333333333333333,0,1.0
91814431,41,443130,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,3,6.0,2,174,1.0,0.0,1.0,20.0,0.29221491228070173,0.3125,NOTHING,NOTHING,1.0,1.0,1.0,0.3333333333333333,0,1.0
91814431,42,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,206,1.0,0.0,1.0,32.0,0.29221491228070173,0.5,NOTHING,NOTHING,1.0,1.0,1.0,0.29221491228070173,0,1.0
91814431,43,443130,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,6,6.0,2,238,1.0,0.0,1.0,23.0,0.15299334811529933,0.359375,NOTHING,NOTHING,1.0,1.0,1.0,0.29221491228070173,0,1.0
91814431,44,443130,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,5,5.0,2,270,1.0,0.0,1.0,14.0,0.15299334811529933,0.21875,NOTHING,NOTHING,1.0,1.0,1.0,0.15299334811529933,0,1.0
91814431,45,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,7,3.0,2,206,0.4,0.0,1.0,32.0,0.07217391304347827,0.5,NOTHING,NOTHING,1.0,1.0,1.0,0.15299334811529933,0,1.0
91814431,46,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,238,1.0,0.0,1.0,29.0,0.07217391304347827,0.453125,NOTHING,NOTHING,1.0,0.4,1.0,0.07217391304347827,0,1.0
91814431,47,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,270,1.0,0.0,1.0,29.0,0.3125,0.453125,NOTHING,NOTHING,1.0,1.0,1.0,0.07217391304347827,0,1.0
91814431,48,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,302,1.0,0.0,1.0,29.0,0.3125,0.453125,NOTHING,NOTHING,1.0,1.0,1.0,0.3125,0,1.0
91814431,49,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,334,1.0,0.0,1.0,29.0,0.1333333333333333,0.453125,NOTHING,NOTHING,1.0,1.0,1.0,0.3125,0,1.0
91814431,50,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,366,1.0,0.0,1.0,29.0,0.1333333333333333,0.453125,NOTHING,NOTHING,1.0,1.0,1.0,0.1333333333333333,0,1.0
91814431,51,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,398,1.0,0.0,1.0,29.0,0.15384615384615385,0.453125,NOTHING,NOTHING,1.0,1.0,1.0,0.1333333333333333,0,1.0
91814431,52,443130,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,3,5.0,2,430,1.0,0.0,1.0,2.0,0.15384615384615385,0.03125,NOTHING,NOTHING,1.0,1.0,1.0,0.15384615384615385,0,1.0
91814431,53,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,7,5.0,2,366,0.4,0.0,1.0,29.0,0.19047619047619047,0.453125,NOTHING,NOTHING,1.0,1.0,1.0,0.15384615384615385,0,1.0
91814431,54,443130,Present,23,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,Unicorn_Present,2,5.0,5,391,0.95625,23.0,0.0,36.0,0.19047619047619047,0.453125,RS,LEFT,0.049787068367863944,0.4,1.0,0.19047619047619047,0,1.0
91814431,55,443130,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,2,4.0,2,327,0.4,0.0,0.0,0.0,0.11904761904761904,0.0,NOTHING,NOTHING,1.0,0.95625,0.0,0.19047619047619047,7,0.049787068367863944
91814431,56,443130,Present,44,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,17,15,Unicorn_Present,1,2.0,9,344,0.90625,30.0,0.0,46.0,0.11904761904761904,0.484375,RS,RS,0.007454186295369829,0.4,0.0,0.11904761904761904,0,1.0
91814431,57,443130,Absent,32,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-77,13,Unicorn_Present,5,7.0,9,267,0.31875,22.0,0.13043478260869565,41.0,0.0,0.4375,RS,RS,0.009182867495108389,0.90625,0.0,0.11904761904761904,15,0.007454186295369829
91814431,58,443130,Present,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,7,1.0,1,299,1.0,4.0,0.04,9.0,0.0,0.140625,RS,ALL,0.1353352832366127,0.31875,0.13043478260869565,0.0,13,0.009182867495108389
91814431,59,443130,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8,40,Unicorn_Absent,-1,-1.0,1,291,0.75,64.0,0.0625,64.0,0.0,0.375,ALL,ALL,1.0,1.0,0.04,0.0,0,0.1353352832366127
91814431,60,443130,Present,15,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,29,3,Unicorn_Present,6,2.0,9,320,0.98125,15.0,0.234375,23.0,0.0,0.3125,RS,RS,0.020796234419099814,0.75,0.0625,0.0,40,1.0
91814431,1,918142,Present,32,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,15,17,Unicorn_Present,2,0.0,0,15,0.89375,29.0,1.0,47.0,0.0,0.46875,RS,RS,0.004584084770106734,,,,,
91814431,2,918142,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,4,15,0.8,32.0,0.2978723404255319,32.0,0.0,0.0,UP,UP,1.0,0.89375,1.0,0.0,17,0.004584084770106734
91814431,3,918142,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,0,7.0,2,-49,0.4,0.0,0.0,26.0,0.0,0.40625,NOTHING,NOTHING,1.0,0.8,0.2978723404255319,0.0,32,1.0
91814431,4,918142,Absent,50,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,22,10,Unicorn_Absent,-1,-1.0,0,-27,0.9375,36.0,0.0,41.0,0.0,0.484375,RS,RS,0.005034190088132767,0.4,0.0,0.0,0,1.0
91814431,5,918142,Present,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,29,3,Unicorn_Present,2,4.0,0,2,0.98125,12.0,0.11627906976744186,21.0,0.0,0.28125,RS,RS,0.03130111324493289,0.9375,0.0,0.0,10,0.005034190088132767
91814431,6,918142,Present,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,31,1,Unicorn_Present,6,5.0,0,33,0.99375,12.0,0.14285714285714285,22.0,0.0,0.328125,RS,RS,0.03130111324493289,0.98125,0.11627906976744186,0.0,3,0.03130111324493289
91814431,7,918142,Absent,57,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,12,20,Unicorn_Absent,-1,-1.0,0,45,0.875,38.0,0.3157894736842105,52.0,0.8611111111111112,0.5,RS,RS,0.0061027272741740034,0.99375,0.14285714285714285,0.0,1,0.03130111324493289
91814431,8,918142,Absent,27,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,-68,4,Unicorn_Present,6,2.0,0,-23,0.375,24.0,0.37777777777777777,31.0,0.8611111111111112,0.421875,RS,RS,0.007454186295369829,0.875,0.3157894736842105,0.8611111111111112,20,0.0061027272741740034
91814431,9,918142,Present,38,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,15,17,Unicorn_Present,5,4.0,0,-8,0.89375,30.0,0.2857142857142857,51.0,0.8611111111111112,0.53125,RS,RS,0.004180913251655786,0.375,0.37777777777777777,0.8611111111111112,4,0.007454186295369829
91814431,10,918142,Present,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,6,1.0,0,24,1.0,1.0,0.0,2.0,0.8611111111111112,0.03125,RS,RS,0.36787944117144233,0.89375,0.2857142857142857,0.8611111111111112,17,0.004180913251655786
91814431,11,918142,Present,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,29,3,Unicorn_Present,4,4.0,0,53,0.98125,13.0,0.07692307692307693,21.0,0.0,0.28125,RS,RS,0.02717246117223556,1.0,0.0,0.8611111111111112,0,0.36787944117144233
91814431,12,918142,Absent,28,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-74,10,Unicorn_Present,4,7.0,0,-21,0.3375,23.0,0.125,43.0,0.0,0.515625,RS,RS,0.008264124158046258,0.98125,0.07692307692307693,0.0,3,0.02717246117223556
91814431,13,918142,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,5,6.0,0,11,1.0,0.0,0.0,26.0,0.9444444444444444,0.40625,NOTHING,RS,1.0,0.3375,0.125,0.0,10,0.008264124158046258
91814431,14,918142,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,6,1.0,0,43,1.0,0.0,1.0,7.0,0.9444444444444444,0.109375,NOTHING,RS,1.0,1.0,0.0,0.9444444444444444,0,1.0
