index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
4289,7141314769,30,714133,Absent,18,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,506,0.9,7.0,RS,4289,0,16.0,0.0,16,0.25,64,0.296875,0.75,-3.0,0.78125,0.53125,0.31971153846153844,ALL,LEFT,RS
4290,7141314769,31,714133,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.0,32,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,506,0.8,16.0,LEFT,4290,0,0.0,28.0,32,0.23076923076923078,64,0.7692307692307692,0.5,16.0,0.9,0.25,0.296875,RS,RS,RS
4293,7141314769,34,714133,Absent,27,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,24.0,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,586,0.95,8.0,RS,4293,0,24.0,26.0,20,0.15555555555555556,38,0.25069444444444444,0.46875,0.0,0.8,0.23076923076923078,0.7692307692307692,LEFT,RS,RS
4294,7141314769,35,714133,Absent,22,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,26.0,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,612,0.9625,8.0,RS,4294,0,26.0,27.0,18,0.1875,33,0.012500000000000011,0.421875,24.0,0.95,0.15555555555555556,0.25069444444444444,RS,RS,RS
4295,7141314769,36,714133,Absent,22,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,27.0,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,639,0.96875,6.0,RS,4295,0,27.0,27.0,20,0.3103448275862069,39,0.15649867374005305,0.53125,26.0,0.9625,0.1875,0.012500000000000011,RS,RS,LEFT
4299,7141314769,40,714133,Absent,33,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,20.0,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,738,0.925,15.0,RS,4299,0,20.0,0.0,29,0.2564102564102564,42,0.0,0.46875,27.0,0.96875,0.3103448275862069,0.15649867374005305,RS,LEFT,RS
4300,7141314769,41,714133,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.0,32,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,738,0.8,12.0,LEFT,4300,0,0.0,-53.0,32,0.32608695652173914,64,0.06453804347826086,0.5,20.0,0.925,0.2564102564102564,0.0,RS,RS,RS
4305,7141314769,46,714133,Absent,35,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,25.0,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,549,0.95625,13.0,RS,4305,0,25.0,-19.0,25,0.16326530612244897,39,0.16485969387755103,0.5,0.0,0.8,0.32608695652173914,0.06453804347826086,LEFT,RS,RIGHT
4310,7141314769,51,714133,Absent,46,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,14.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,484,0.8875,1.0,RS,4310,0,14.0,4.0,37,0.2916666666666667,52,0.09166666666666667,0.53125,25.0,0.95625,0.16326530612244897,0.16485969387755103,RS,RIGHT,RS
4315,7141314769,56,714133,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,515,0.9125,7.0,RIGHT,4315,0,18.0,-70.0,32,0.3269230769230769,46,0.028632478632478642,0.5,14.0,0.8875,0.2916666666666667,0.09166666666666667,RS,RS,
4317,7141314769,58,714133,Absent,22,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,469,0.95,6.0,RS,4317,0,24.0,-16.0,17,0.11363636363636363,37,0.07785299806576403,0.453125,18.0,0.9125,0.3269230769230769,0.028632478632478642,RIGHT,,
4320,7246985239,1,724690,Absent,18,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.0,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,28,0.975,,RS,4320,0,28.0,24.0,14,,38,,0.53125,,,,,,RS,RS
4321,7246985239,2,724690,Absent,32,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,24.0,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,52,0.95,4.0,RS,4321,0,24.0,22.0,25,0.3448275862068966,44,0.03530377668308704,0.5625,28.0,0.975,,,RS,RS,RS
4322,7246985239,3,724690,Absent,22,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,74,0.9375,8.0,RS,4322,0,22.0,32.0,19,0.2571428571428571,44,0.03452380952380957,0.53125,24.0,0.95,0.3448275862068966,0.03530377668308704,RS,RS,RIGHT
4327,7246985239,8,724690,Absent,29,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,18.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,218,0.9125,2.0,RS,4327,0,18.0,31.0,25,0.2571428571428571,43,0.05658263305322131,0.453125,22.0,0.9375,0.2571428571428571,0.03452380952380957,RS,RIGHT,OUT
4329,7246985239,10,724690,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,27.0,5,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,276,0.96875,1.0,RIGHT,4329,0,27.0,23.0,32,0.32558139534883723,36,0.18669250645994834,0.484375,18.0,0.9125,0.2571428571428571,0.05658263305322131,RS,OUT,RIGHT
4330,7246985239,11,724690,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,23.0,9,Unicorn_Absent,-1,-1.0,8,Unicorn_Present,299,0.94375,5.0,OUT,4330,0,23.0,-76.0,28,0.30434782608695654,36,0.12252964426877472,0.421875,27.0,0.96875,0.32558139534883723,0.18669250645994834,RIGHT,RIGHT,RS
4332,7246985239,13,724690,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,17.0,15,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,240,0.90625,12.0,RIGHT,4332,0,17.0,-70.0,32,0.30434782608695654,46,0.061104582843713284,0.484375,23.0,0.94375,0.30434782608695654,0.12252964426877472,OUT,RS,RS
4334,7246985239,15,724690,Absent,35,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,20.0,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,190,0.925,6.0,RS,4334,0,20.0,22.0,27,0.3111111111111111,38,0.1292929292929293,0.40625,17.0,0.90625,0.30434782608695654,0.061104582843713284,RIGHT,RS,RS
4335,7246985239,16,724690,Absent,48,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,212,0.9375,12.0,RS,4335,0,22.0,32.0,30,0.3902439024390244,46,0.10077021822849808,0.5625,20.0,0.925,0.3111111111111111,0.1292929292929293,RS,RS,RS
4337,7246985239,18,724690,Absent,26,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,18.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,262,0.9125,0.0,RS,4337,0,18.0,-4.0,24,0.2857142857142857,46,0.005952380952380987,0.5,22.0,0.9375,0.3902439024390244,0.10077021822849808,RS,RS,RS
4341,7246985239,22,724690,Absent,35,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,25.0,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,275,0.95625,2.0,RS,4341,0,25.0,24.0,26,0.21951219512195122,40,0.006746237675142708,0.515625,18.0,0.9125,0.2857142857142857,0.005952380952380987,RS,RS,RS
4342,7246985239,23,724690,Absent,25,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,299,0.95,7.0,RS,4342,0,24.0,-96.0,20,0.1794871794871795,38,0.03314571607254535,0.46875,25.0,0.95625,0.21951219512195122,0.006746237675142708,RS,RS,RIGHT
4344,7246985239,25,724690,Absent,32,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,25.0,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,228,0.95625,32.0,RS,4344,0,25.0,31.0,25,0.21621621621621623,39,0.020625889046941653,0.5,24.0,0.95,0.1794871794871795,0.03314571607254535,RS,RIGHT,NOTHING
4346,7246985239,27,724690,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,278,0.91875,1.0,RIGHT,4346,0,19.0,32.0,32,0.26666666666666666,48,0.0761904761904762,0.546875,25.0,0.95625,0.21621621621621623,0.020625889046941653,RS,NOTHING,NOTHING
4347,7246985239,28,724690,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,310,1.0,13.0,NOTHING,4347,0,32.0,32.0,0,0.0,23,0.3,0.359375,19.0,0.91875,0.26666666666666666,0.0761904761904762,RIGHT,NOTHING,NOTHING
4348,7246985239,29,724690,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,342,1.0,0.0,NOTHING,4348,0,32.0,32.0,0,1.0,23,0.7567567567567568,0.359375,32.0,1.0,0.0,0.3,NOTHING,NOTHING,NOTHING
4349,7246985239,30,724690,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,374,1.0,0.0,NOTHING,4349,0,32.0,32.0,0,1.0,23,0.7567567567567568,0.359375,32.0,1.0,1.0,0.7567567567567568,NOTHING,NOTHING,LEFT
4350,7246985239,31,724690,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,406,1.0,0.0,NOTHING,4350,0,32.0,-64.0,0,1.0,32,0.6585365853658536,0.5,32.0,1.0,1.0,0.7567567567567568,NOTHING,LEFT,RS
4352,7246985239,33,724690,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,21.0,11,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,363,0.93125,0.0,LEFT,4352,0,21.0,-24.0,32,0.0,48,0.3409090909090909,0.578125,-64.0,1.0,1.0,0.6585365853658536,NOTHING,RS,ALL
4359,7246985239,40,724690,Absent,36,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,19.0,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,238,0.91875,9.0,RS,4359,0,19.0,30.0,28,0.3333333333333333,47,0.038759689922480633,0.53125,21.0,0.93125,0.0,0.3409090909090909,LEFT,ALL,ALL
4361,7246985239,42,724690,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,300,1.0,2.0,ALL,4361,0,32.0,32.0,64,0.4375,64,0.4375,1.0,19.0,0.91875,0.3333333333333333,0.038759689922480633,RS,ALL,ALL
4365,7246985239,46,724690,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,428,1.0,0.0,ALL,4365,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,0.4375,0.4375,ALL,ALL,ALL
4366,7246985239,47,724690,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,460,1.0,0.0,ALL,4366,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
4367,7246985239,48,724690,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,492,1.0,0.0,ALL,4367,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
4368,7246985239,49,724690,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,524,1.0,0.0,ALL,4368,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
4369,7246985239,50,724690,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,556,1.0,0.0,ALL,4369,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
4372,7246985239,53,724690,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,652,1.0,0.0,ALL,4372,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
4375,7246985239,56,724690,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,748,1.0,0.0,ALL,4375,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
4376,7246985239,57,724690,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,780,1.0,0.0,ALL,4376,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
4377,7246985239,58,724690,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,812,1.0,0.0,ALL,4377,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,
4378,7246985239,59,724690,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,844,1.0,0.0,ALL,4378,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,,
4380,7246985239,1,852399,Absent,35,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,28.0,4,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,28,0.975,,RS,4380,0,28.0,24.0,28,,38,,0.53125,,,,,,RS,RS
4381,7246985239,2,852399,Absent,33,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,52,0.95,4.0,RS,4381,0,24.0,22.0,27,0.30952380952380953,44,0.03530377668308704,0.5625,28.0,0.975,,,RS,RS,RIGHT
4382,7246985239,3,852399,Absent,52,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,22.0,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,74,0.9375,8.0,RS,4382,0,22.0,32.0,35,0.2916666666666667,44,0.03452380952380957,0.53125,24.0,0.95,0.30952380952380953,0.03530377668308704,RS,RIGHT,RS
4387,7246985239,8,852399,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,218,0.9125,2.0,RIGHT,4387,0,18.0,31.0,32,0.3137254901960784,43,0.05658263305322131,0.453125,22.0,0.9375,0.2916666666666667,0.03452380952380957,RS,RS,RS
4389,7246985239,10,852399,Absent,9,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.0,5,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,276,0.96875,1.0,RS,4389,0,27.0,23.0,9,0.1388888888888889,36,0.18669250645994834,0.484375,18.0,0.9125,0.3137254901960784,0.05658263305322131,RIGHT,RS,RS
4390,7246985239,11,852399,Absent,21,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,23.0,9,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,299,0.94375,5.0,RS,4390,0,23.0,-76.0,17,0.18181818181818182,36,0.12252964426877472,0.421875,27.0,0.96875,0.1388888888888889,0.18669250645994834,RS,RS,RS
4392,7246985239,13,852399,Absent,38,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,17.0,15,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,240,0.90625,12.0,RS,4392,0,17.0,-70.0,29,0.24324324324324326,46,0.061104582843713284,0.484375,23.0,0.94375,0.18181818181818182,0.12252964426877472,RS,RS,RS
4394,7246985239,15,852399,Absent,32,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,20.0,12,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,190,0.925,6.0,RS,4394,0,20.0,22.0,23,0.18181818181818182,38,0.1292929292929293,0.40625,17.0,0.90625,0.24324324324324326,0.061104582843713284,RS,RS,IN
4395,7246985239,16,852399,Absent,33,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,22.0,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,212,0.9375,12.0,RS,4395,0,22.0,32.0,26,0.2894736842105263,46,0.10077021822849808,0.5625,20.0,0.925,0.18181818181818182,0.1292929292929293,RS,IN,RS
